shipment_id,crop_type,storage_days,temperature,humidity,distance_km,transport_mode,delay_hours,region,loss_percent
1207,Banana,1,39.9,58.8,1328,Refrigerated Truck,10.4,West,22.11
1208,Wheat,11,17.2,50.9,200,Open Cart,2.7,West,17.69
1209,Onion,12,11.2,64.2,421,Truck,4.6,North,22.96
1210,Potato,0,22.3,74.7,668,Truck,12.9,East,9.98
1211,Onion,9,13.9,47.8,1448,Refrigerated Truck,12.2,South,20.89
1212,Tomato,1,10.7,77.9,1384,Truck,3.2,North,12.22
1213,Onion,9,20.8,,152,Truck,7.1,Central,15.71
1214,Tomato,11,33.5,33.2,1005,Truck,4.1,Central,24.21
1215,Onion,7,27.0,55.1,1393,Rail,8.1,South,26.21
1216,Rice,4,19.4,53.0,368,Truck,1.1,South,8.08
1217,Tomato,11,29.6,50.5,406,Rail,2.0,South,19.03
1218,Banana,10,17.0,61.9,610,Refrigerated Truck,9.9,West,22.97
1219,Wheat,6,10.4,50.8,233,Truck,10.6,South,16.18
1220,Wheat,1,32.9,42.5,541,Rail,2.1,Central,5.23
1221,Mango,7,28.7,50.1,272,Open Cart,0.5,South,18.82
1222,Wheat,10,32.9,93.4,1433,Refrigerated Truck,11.9,East,34.13
1223,Potato,5,11.2,56.7,1039,Refrigerated Truck,0.7,Central,13.04
1224,Rice,7,35.1,58.9,1348,Truck,5.3,East,17.92
1225,Onion,0,28.6,67.5,130,Refrigerated Truck,4.6,Central,0.0
1226,Mango,14,26.9,93.9,310,Truck,3.8,North,39.76
1227,Potato,0,28.7,45.7,1117,Truck,6.2,Central,6.36
1228,Potato,11,35.9,74.3,1383,Truck,5.6,Central,26.87
1229,Tomato,6,27.6,76.5,632,Truck,7.2,East,17.52
1230,Wheat,7,27.4,69.5,1380,Refrigerated Truck,5.9,East,12.05
1231,Banana,12,39.7,35.8,693,Truck,17.8,Central,41.08
1232,Banana,2,32.7,74.0,1042,Refrigerated Truck,12.0,Central,18.96
1233,Mango,4,23.3,,1285,Refrigerated Truck,5.2,West,13.95
1234,Rice,11,31.2,68.7,1237,Rail,5.8,North,23.29
1235,Banana,0,21.7,78.1,285,Truck,15.6,North,15.36
1236,Onion,6,16.9,43.7,447,Rail,10.2,South,18.21
1237,Banana,4,27.9,84.7,841,Truck,2.4,Central,17.54
1238,Mango,7,37.8,32.0,393,Truck,10.7,Central,27.91
1239,Banana,12,37.9,84.8,621,Open Cart,12.5,Central,46.46
1240,Onion,7,20.3,59.9,151,Truck,14.7,Central,26.86
1241,Tomato,8,25.8,44.1,1307,Truck,2.6,North,18.8
1242,Rice,6,16.3,38.7,525,Open Cart,2.2,East,24.06
1243,Mango,10,39.9,92.0,634,Truck,0.7,West,40.1
1244,Tomato,0,39.4,34.7,438,Refrigerated Truck,6.8,East,17.1
1245,Tomato,12,29.5,42.9,148,Truck,9.4,East,30.1
1246,Tomato,2,34.1,52.6,293,Truck,1.9,North,10.6
1247,Potato,7,31.5,70.3,1414,Truck,4.1,West,22.61
1248,Rice,2,27.8,65.4,18,Truck,7.3,Central,6.59
1249,Wheat,7,11.6,38.2,261,Truck,14.1,North,19.38
1250,Rice,0,23.6,48.8,1374,Refrigerated Truck,4.4,North,2.4
1251,Potato,4,30.2,45.5,1373,Rail,7.2,West,15.42
1252,Wheat,3,30.3,43.9,1428,Open Cart,6.4,South,21.84
1253,Rice,4,21.2,56.7,1235,Truck,5.3,North,15.61
1254,Tomato,7,38.3,75.8,862,Rail,5.4,East,27.5
1255,Mango,9,15.0,44.1,947,Rail,1.1,East,18.15
1256,Wheat,14,25.0,53.8,1200,Open Cart,3.0,Central,26.12
1257,Onion,13,30.7,55.4,468,Truck,10.8,North,30.86
1258,Onion,3,30.9,93.5,274,Rail,12.6,Central,29.23
1259,Banana,10,29.5,92.1,1249,Open Cart,2.5,North,42.91
1260,Wheat,3,18.3,82.0,1180,Truck,4.4,West,15.11
1261,Mango,14,14.7,45.7,627,Open Cart,0.3,North,34.55
1262,Potato,2,29.1,34.4,1211,Truck,16.1,South,20.56
1263,Tomato,6,28.0,50.6,1427,Refrigerated Truck,0.7,East,17.27
1264,Banana,2,15.4,47.3,76,Open Cart,4.4,West,19.58
1265,Onion,11,31.2,62.9,1446,Refrigerated Truck,13.5,East,27.05
1266,Potato,2,23.7,80.6,1311,Truck,1.8,Central,11.6
1267,Potato,10,30.0,85.8,78,Truck,4.0,West,24.89
1268,Tomato,9,35.1,84.9,359,Open Cart,9.8,South,42.64
1269,Wheat,4,15.1,53.4,501,Rail,15.3,East,14.26
1270,Onion,4,10.6,74.7,1356,Truck,1.1,North,12.71
1271,Mango,13,33.4,50.3,992,Refrigerated Truck,13.4,North,28.72
1272,Potato,5,28.3,34.0,584,Rail,3.3,North,13.9
1273,Tomato,7,31.0,75.6,914,Truck,0.3,West,18.11
1274,Mango,9,35.1,30.6,1475,Truck,6.5,South,27.05
1275,Wheat,5,34.1,56.6,377,Truck,1.9,South,12.04
1276,Onion,14,38.8,51.4,366,Rail,7.8,South,33.98
1277,Wheat,11,26.1,75.1,97,Refrigerated Truck,23.9,East,25.15
1278,Potato,0,24.7,79.8,1349,Rail,11.6,West,13.7
1279,Mango,14,22.1,49.8,328,Refrigerated Truck,4.4,North,28.29
1280,Mango,7,14.6,82.8,388,Open Cart,11.3,East,31.44
1281,Mango,7,27.2,49.1,579,Refrigerated Truck,0.6,South,11.26
1282,Potato,8,18.3,59.0,740,Truck,0.4,North,18.32
1283,Potato,8,37.6,77.3,741,Refrigerated Truck,4.5,West,21.68
1284,Wheat,1,27.5,75.0,350,Truck,5.5,Central,6.5
1285,Banana,14,27.8,94.2,1131,Rail,2.8,South,43.51
1286,Wheat,1,20.6,44.6,1243,Refrigerated Truck,3.2,South,1.91
1287,Onion,2,11.6,73.1,1220,Truck,4.1,South,10.26
1288,Tomato,0,11.0,69.6,723,Open Cart,14.3,South,21.64
1289,Mango,3,22.7,89.5,785,Truck,2.8,North,23.96
1290,Banana,13,12.5,40.2,1024,Refrigerated Truck,3.3,West,24.43
1291,Tomato,3,28.2,78.9,1222,Truck,6.1,East,17.52
1292,Banana,13,36.4,66.9,1408,Open Cart,11.9,North,44.56
1293,Rice,8,36.5,47.9,1431,Truck,8.3,West,23.06
1294,Wheat,8,29.8,60.8,668,Truck,6.8,East,17.48
1295,Potato,8,16.3,51.7,604,Truck,3.3,South,20.69
1296,Mango,9,35.9,67.7,15,Truck,9.1,West,25.18
1297,Wheat,6,36.6,87.8,191,Truck,10.0,South,23.63
1298,Tomato,13,15.9,67.0,730,Rail,3.5,West,32.13
1299,Rice,14,32.1,71.1,1043,Truck,0.7,Central,25.61
1300,Rice,1,18.6,63.7,782,Truck,0.7,South,4.12
1301,Rice,9,34.1,33.3,1325,Truck,10.3,South,28.04
1302,Tomato,4,39.9,45.1,415,Refrigerated Truck,4.3,South,17.03
1303,Tomato,3,10.9,62.0,960,Refrigerated Truck,15.1,North,17.37
1304,Tomato,11,36.9,50.2,589,Refrigerated Truck,2.3,East,23.36
1305,Tomato,10,28.7,41.8,1080,Refrigerated Truck,6.9,South,22.73
1306,Rice,7,39.2,62.8,1056,Truck,9.2,South,27.12
1307,Rice,1,24.0,51.0,581,Truck,0.9,North,7.07
1308,Banana,5,35.4,46.8,1045,Truck,2.2,North,16.34
1309,Wheat,12,11.9,60.2,1379,Refrigerated Truck,5.8,Central,26.35
1310,Mango,4,20.1,38.7,1456,Open Cart,0.1,West,21.86
1311,Potato,14,12.0,90.3,1257,Rail,1.4,South,39.64
1312,Rice,11,39.3,86.4,993,Truck,0.9,West,32.21
1313,Potato,1,34.5,76.0,1238,Truck,12.3,North,19.5
1314,Wheat,10,35.6,36.9,1459,Truck,7.4,North,26.84
1315,Wheat,9,38.1,80.4,1322,Rail,0.2,Central,28.41
1316,Potato,14,12.6,82.5,747,Truck,10.2,East,31.88
1317,Rice,0,21.6,79.9,1132,Open Cart,0.6,North,9.41
1318,Potato,7,12.1,37.4,208,Truck,6.7,South,15.5
1319,Banana,1,16.3,71.9,1081,Open Cart,9.2,Central,23.15
1320,Onion,6,16.9,84.2,978,Refrigerated Truck,14.9,East,22.93
1321,Rice,8,24.1,67.5,944,Refrigerated Truck,8.3,Central,18.87
1322,Rice,8,18.1,72.0,1403,Refrigerated Truck,6.3,North,18.89
1323,Mango,7,13.0,59.8,1082,Refrigerated Truck,4.9,East,20.77
1324,Tomato,10,15.0,64.4,1304,Refrigerated Truck,3.4,West,21.69
1325,Onion,13,14.4,32.2,1363,Refrigerated Truck,7.3,East,26.92
1326,Wheat,11,39.2,71.5,1059,Rail,0.1,South,25.15
1327,Rice,9,32.8,35.3,1163,Open Cart,3.0,West,25.55
1328,Potato,8,39.0,58.3,1086,Refrigerated Truck,3.5,West,21.04
1329,Onion,1,23.2,49.0,109,Refrigerated Truck,6.3,South,5.97
1330,Mango,5,18.4,65.5,1294,Open Cart,3.3,West,25.68
1331,Wheat,3,33.9,38.7,257,Truck,7.6,North,13.2
1332,Tomato,13,19.8,75.0,299,Truck,0.5,East,27.91
1333,Tomato,3,19.0,81.7,672,Rail,13.8,East,21.95
1334,Mango,4,17.0,40.6,1186,Rail,9.8,South,19.8
1335,Mango,11,13.9,36.8,553,Refrigerated Truck,8.0,North,20.45
1336,Potato,2,17.7,39.5,635,Truck,13.1,West,16.28
1337,Rice,13,20.7,87.0,1095,Rail,7.5,East,31.45
1338,Tomato,0,30.2,64.3,303,Rail,1.1,East,8.99
1339,Wheat,7,11.9,60.4,1491,Truck,5.8,East,23.49
1340,Onion,4,16.3,36.9,105,Refrigerated Truck,8.4,East,6.59
1341,Wheat,2,34.3,72.2,1084,Refrigerated Truck,3.8,Central,6.15
1342,Banana,9,14.4,86.4,336,Truck,7.6,South,30.3
1343,Banana,13,20.3,83.8,840,Rail,1.6,West,28.64
1344,Mango,6,35.9,70.7,397,Rail,6.1,West,20.94
1345,Potato,6,14.6,34.9,878,Truck,0.5,South,13.27
1346,Banana,0,12.5,37.3,385,Truck,8.1,North,10.88
1347,Tomato,11,24.5,33.2,96,Open Cart,5.9,South,31.29
1348,Wheat,8,19.1,46.7,451,Truck,8.8,East,18.67
1349,Wheat,14,26.9,38.8,113,Truck,6.7,East,28.25
1350,Mango,1,34.1,46.9,321,Truck,3.5,South,14.13
1351,Rice,4,14.1,55.0,1196,Refrigerated Truck,4.8,South,13.29
1352,Rice,12,27.4,91.3,1463,Refrigerated Truck,4.3,West,29.58
1353,Onion,13,25.2,69.7,446,Refrigerated Truck,2.6,West,16.89
1354,Mango,4,14.3,84.3,222,Truck,1.7,Central,23.03
1355,Onion,13,28.7,76.2,1250,Open Cart,3.0,Central,29.68
1356,Rice,7,18.2,37.3,677,Truck,10.4,East,16.88
1357,Mango,13,24.6,77.8,282,Truck,3.4,Central,23.64
1358,Mango,7,12.5,47.9,1013,Rail,3.2,Central,25.36
1359,Mango,13,23.8,71.5,573,Truck,3.2,North,26.93
1360,Rice,6,19.2,52.2,1014,Open Cart,11.1,South,25.72
1361,Onion,6,34.7,94.8,879,Open Cart,12.8,West,42.54
1362,Onion,11,11.7,47.1,470,Truck,7.5,Central,21.37
1363,Mango,10,22.6,48.1,843,Open Cart,5.8,West,30.61
1364,Banana,5,23.8,90.5,758,Refrigerated Truck,6.4,Central,27.94
1365,Potato,5,31.8,31.6,842,Open Cart,13.6,Central,23.86
1366,Rice,10,27.2,75.3,34,Truck,7.9,East,20.76
1367,Potato,8,30.0,77.1,363,Rail,14.1,North,25.9
1368,Potato,5,33.3,84.4,1316,Truck,2.5,South,22.6
1369,Onion,11,35.9,93.3,90,Refrigerated Truck,3.0,South,33.21
1370,Onion,12,19.4,93.4,1262,Truck,1.0,East,32.38
1371,Banana,12,26.1,34.2,751,Rail,1.6,East,20.99
1372,Potato,1,35.2,83.4,317,Truck,14.6,South,20.59
1373,Potato,1,39.7,72.0,369,Truck,9.4,South,14.8
1374,Mango,12,36.7,72.1,909,Refrigerated Truck,1.2,North,28.0
1375,Onion,4,21.1,38.3,1297,Open Cart,9.9,Central,23.05
1376,Potato,14,15.9,72.3,702,Refrigerated Truck,4.2,North,22.9
1377,Wheat,3,24.7,93.9,135,Open Cart,14.8,South,32.03
1378,Banana,10,32.2,89.3,807,Truck,3.0,Central,34.78
1379,Wheat,1,24.8,58.5,793,Rail,4.2,South,5.64
1380,Wheat,14,24.5,32.6,355,Rail,3.9,North,18.55
1381,Rice,14,35.1,53.5,184,Truck,3.0,North,23.94
1382,Rice,2,20.8,83.7,1191,Rail,3.1,North,16.38
1383,Banana,6,35.8,75.6,1124,Refrigerated Truck,8.5,Central,21.77
1384,Wheat,7,22.2,59.9,778,Rail,13.5,West,18.78
1385,Potato,11,19.8,33.6,514,Refrigerated Truck,1.7,West,16.77
1386,Onion,12,23.6,57.7,369,Rail,10.8,South,22.11
1387,Banana,5,32.9,,985,Truck,1.4,Central,22.24
1388,Mango,10,13.8,90.4,357,Truck,4.9,East,30.52
1389,Wheat,4,15.9,71.7,804,Rail,4.2,West,10.21
1390,Banana,12,38.5,50.3,1464,Truck,4.9,Central,41.99
1391,Tomato,0,15.3,64.1,1111,Truck,7.8,Central,12.27
1392,Tomato,7,27.0,34.3,1253,Truck,1.1,West,24.45
1393,Rice,2,27.4,93.2,416,Rail,12.8,Central,24.33
1394,Onion,14,24.7,53.4,739,Truck,8.0,Central,29.11
1395,Potato,5,29.3,61.1,985,Refrigerated Truck,10.0,West,13.42
1396,Onion,2,16.9,53.1,122,Refrigerated Truck,0.3,North,3.76
1397,Onion,6,26.6,74.4,486,Truck,1.7,South,12.35
1398,Onion,12,21.2,73.0,196,Refrigerated Truck,12.1,East,19.27
1399,Onion,13,29.9,76.5,595,Refrigerated Truck,1.9,South,22.56
1400,Mango,6,14.2,47.4,594,Refrigerated Truck,5.9,North,15.25
1401,Mango,11,27.1,50.5,663,Rail,11.1,North,24.46
1402,Rice,14,15.6,38.1,111,Truck,4.2,Central,21.69
1403,Banana,8,18.4,72.6,386,Refrigerated Truck,12.0,South,24.16
1404,Tomato,4,16.6,32.6,787,Truck,3.4,North,18.01
1405,Onion,14,15.5,68.8,394,Open Cart,2.7,South,27.29
1406,Rice,7,34.8,86.5,248,Refrigerated Truck,7.2,North,17.42
1407,Banana,9,18.6,87.9,589,Rail,6.2,East,27.47
1408,Tomato,9,37.8,59.2,873,Truck,21.1,North,37.7
1409,Wheat,7,39.1,59.9,472,Truck,0.7,South,17.34
1410,Potato,0,27.1,35.0,870,Truck,3.5,Central,10.35
1411,Mango,11,14.3,73.6,938,Rail,0.6,South,23.54
1412,Wheat,4,21.2,83.4,1238,Truck,4.1,West,16.23
1413,Tomato,2,33.9,45.9,608,Rail,3.9,South,13.63
1414,Wheat,0,21.0,57.4,1019,Truck,0.2,East,5.58
1415,Potato,3,12.6,84.5,1101,Open Cart,7.8,East,24.7
1416,Rice,7,26.7,87.0,1337,Truck,3.7,East,26.52
1417,Tomato,2,35.4,,864,Open Cart,13.1,North,28.39
1418,Wheat,9,33.9,65.8,1214,Open Cart,1.1,East,25.44
1419,Mango,1,15.3,42.5,1281,Rail,16.2,South,21.54
1420,Mango,10,30.2,36.6,17,Refrigerated Truck,6.7,Central,17.33
1421,Banana,8,16.6,89.2,303,Truck,12.6,East,34.45
1422,Wheat,9,16.5,83.3,1104,Refrigerated Truck,5.7,South,17.89
1423,Onion,4,36.2,79.4,1079,Truck,0.3,North,16.16
1424,Wheat,13,17.5,33.2,791,Truck,3.4,North,22.58
1425,Rice,6,17.9,84.8,153,Rail,3.3,Central,19.07
1426,Tomato,10,10.0,58.5,126,Rail,4.3,Central,17.93
1427,Tomato,10,36.1,52.3,1239,Rail,6.0,South,21.85
1428,Rice,1,33.8,65.5,1308,Truck,5.3,Central,13.48
1429,Wheat,8,28.8,35.9,542,Truck,13.0,Central,19.76
1430,Rice,12,32.5,79.2,1184,Truck,4.1,North,25.65
1431,Potato,8,14.6,67.9,1266,Truck,6.4,South,19.21
1432,Rice,3,23.7,42.1,380,Truck,26.3,Central,27.17
1433,Mango,3,20.5,42.2,86,Truck,0.9,South,10.32
1434,Rice,5,12.8,42.0,496,Truck,10.8,East,14.39
1435,Tomato,9,24.6,33.7,360,Refrigerated Truck,4.0,North,22.27
1436,Mango,9,37.6,68.2,929,Truck,6.5,North,31.72
1437,Tomato,9,11.2,84.6,1301,Refrigerated Truck,0.2,North,26.64
1438,Banana,5,18.7,31.1,1072,Truck,11.9,West,24.5
1439,Onion,11,16.2,33.2,1009,Open Cart,3.3,South,27.93
1440,Tomato,0,17.1,67.2,127,Rail,4.7,East,6.84
1441,Mango,13,37.3,83.3,1377,Truck,3.7,Central,35.96
1442,Banana,13,24.0,51.2,712,Rail,6.5,East,30.64
1443,Tomato,8,24.0,52.7,334,Truck,3.4,South,18.85
1444,Potato,1,32.8,68.8,1437,Rail,5.4,North,19.24
1445,Rice,4,14.6,47.8,995,Truck,6.0,West,16.09
1446,Onion,8,24.6,31.7,327,Open Cart,4.8,South,26.8
1447,Tomato,3,22.9,77.8,1139,Truck,4.0,South,11.28
1448,Banana,10,27.9,70.7,774,Truck,0.4,Central,28.07
1449,Potato,2,40.0,67.7,1117,Refrigerated Truck,8.6,East,10.27
1450,Wheat,14,33.1,78.2,437,Truck,3.3,East,21.33
1451,Banana,6,21.9,73.9,714,Refrigerated Truck,2.8,Central,10.95
1452,Rice,5,34.8,43.4,798,Rail,8.1,West,17.76
1453,Banana,7,15.1,52.9,716,Refrigerated Truck,6.3,North,18.7
1454,Potato,2,10.9,38.2,1127,Truck,0.8,North,12.58
1455,Banana,4,16.1,38.4,543,Refrigerated Truck,12.5,West,17.65
1456,Potato,9,20.2,74.0,605,Refrigerated Truck,2.1,Central,17.44
1457,Tomato,3,25.3,85.8,1174,Truck,1.2,South,18.2
1458,Potato,14,28.5,92.6,261,Truck,9.0,East,42.1
1459,Potato,12,37.3,70.8,1217,Truck,15.5,South,36.34
1460,Onion,3,25.3,42.0,1268,Open Cart,1.5,East,23.26
1461,Potato,3,25.0,36.9,875,Truck,7.5,South,17.08
1462,Potato,9,11.5,82.8,903,Rail,2.2,Central,20.39
1463,Wheat,7,11.0,67.6,813,Truck,0.6,Central,13.63
1464,Tomato,5,26.5,70.2,681,Truck,11.8,West,19.78
1465,Rice,2,23.1,80.8,275,Rail,7.2,South,9.84
1466,Onion,9,35.2,75.7,554,Open Cart,12.0,South,30.46
1467,Wheat,4,14.8,84.2,1142,Rail,11.5,West,22.26
1468,Mango,5,10.7,33.7,1367,Refrigerated Truck,7.5,West,15.62
1469,Tomato,4,23.5,78.6,572,Rail,2.2,Central,12.98
1470,Tomato,5,17.1,85.3,990,Truck,6.6,Central,22.29
1471,Mango,7,11.5,48.6,363,Truck,5.2,South,17.43
1472,Rice,6,31.7,71.6,1362,Rail,1.3,Central,16.59
1473,Potato,4,13.3,50.4,1197,Open Cart,13.6,Central,28.96
1474,Wheat,9,28.2,92.3,1367,Open Cart,1.8,South,29.49
1475,Banana,5,18.4,32.2,802,Truck,9.3,West,26.94
1476,Onion,13,15.2,67.7,1289,Truck,4.8,South,30.95
1477,Banana,3,21.4,40.8,891,Truck,0.9,North,11.64
1478,Mango,11,34.0,76.3,1227,Open Cart,5.0,South,37.78
1479,Tomato,8,21.8,41.4,215,Open Cart,6.4,North,24.95
1480,Rice,12,32.5,45.3,291,Refrigerated Truck,13.7,South,23.19
1481,Tomato,3,13.8,62.1,747,Truck,1.1,North,15.05
1482,Onion,0,33.2,89.5,1051,Rail,5.4,North,20.29
1483,Tomato,6,17.1,43.8,1137,Rail,4.1,South,18.38
1484,Tomato,6,30.3,39.4,300,Truck,1.0,Central,14.31
1485,Onion,3,27.0,79.3,10,Rail,7.0,East,8.34
1486,Wheat,12,37.9,62.5,554,Truck,9.5,Central,31.32
1487,Wheat,13,21.6,89.3,685,Truck,8.3,North,29.34
1488,Onion,2,12.0,39.5,799,Open Cart,7.2,South,17.21
1489,Rice,7,10.6,72.0,207,Refrigerated Truck,2.3,South,12.44
1490,Mango,4,34.8,45.1,329,Truck,0.8,South,17.66
1491,Tomato,9,25.7,40.2,829,Rail,3.1,South,24.5
1492,Rice,6,33.3,74.4,248,Truck,4.3,East,13.85
1493,Tomato,3,17.0,68.6,331,Refrigerated Truck,11.4,West,11.16
1494,Mango,3,20.4,79.1,991,Refrigerated Truck,6.8,North,14.58
1495,Wheat,7,10.9,50.1,1075,Refrigerated Truck,13.5,East,16.78
1496,Rice,13,38.8,59.1,765,Refrigerated Truck,0.8,Central,27.62
1497,Potato,7,30.0,56.4,1041,Truck,3.5,West,17.97
1498,Potato,1,38.0,94.0,911,Truck,13.7,West,34.36
1499,Potato,13,18.0,49.0,1408,Rail,7.6,South,33.35
1500,Wheat,1,28.3,49.2,369,Truck,0.5,East,1.33
1501,Wheat,2,30.4,53.0,1370,Refrigerated Truck,7.6,Central,4.14
1502,Mango,14,19.5,66.7,1249,Truck,10.0,South,36.92
1503,Tomato,11,35.4,46.4,77,Truck,5.7,South,28.42
1504,Mango,11,38.4,89.5,1074,Truck,0.6,North,37.17
1505,Mango,2,36.5,47.3,278,Open Cart,2.4,West,17.01
1506,Wheat,0,32.2,88.2,212,Truck,6.7,Central,15.12
1507,Potato,14,18.3,36.7,128,Refrigerated Truck,6.2,West,21.37
1508,Banana,13,18.4,72.7,1038,Truck,12.3,East,36.24
1509,Tomato,2,38.9,89.0,1357,Truck,3.3,North,25.73
1510,Wheat,5,10.3,41.0,1215,Rail,0.8,South,12.65
1511,Potato,7,31.5,92.9,547,Refrigerated Truck,20.5,North,37.0
1512,Rice,12,31.2,59.4,64,Rail,6.0,South,16.49
1513,Banana,11,28.7,91.5,903,Open Cart,10.0,North,49.91
1514,Banana,13,39.7,74.0,890,Truck,8.1,South,37.81
1515,Wheat,9,19.4,49.6,786,Truck,6.1,West,21.63
1516,Onion,5,20.2,42.2,446,Open Cart,3.6,West,14.75
1517,Tomato,4,12.4,49.7,1245,Truck,11.8,West,24.97
1518,Banana,14,23.3,36.0,915,Rail,1.4,West,24.59
1519,Wheat,3,17.8,39.4,1030,Refrigerated Truck,7.0,North,6.85
1520,Wheat,2,20.3,36.8,836,Truck,11.3,South,14.38
1521,Potato,12,35.0,57.5,1012,Refrigerated Truck,5.4,West,23.7
1522,Rice,3,38.1,81.7,1384,Truck,9.0,North,21.68
1523,Onion,13,15.6,39.2,630,Truck,10.0,South,32.74
1524,Tomato,6,21.2,38.5,1193,Truck,8.6,North,23.76
1525,Mango,0,37.9,71.8,1002,Refrigerated Truck,10.8,West,18.71
1526,Rice,6,11.9,42.8,738,Truck,14.6,East,20.55
1527,Rice,0,12.8,36.3,95,Refrigerated Truck,11.6,North,4.3
1528,Potato,1,14.9,40.8,171,Open Cart,6.2,West,11.26
1529,Banana,14,27.9,90.0,963,Rail,4.2,Central,40.49
1530,Banana,3,14.5,83.4,211,Rail,5.7,South,23.56
1531,Potato,0,39.0,53.0,1310,Rail,3.3,West,13.94
1532,Wheat,10,23.4,72.6,1093,Truck,11.7,Central,24.72
1533,Banana,11,25.0,64.9,520,Rail,8.4,North,30.27
1534,Onion,10,17.4,74.0,1185,Refrigerated Truck,2.7,North,20.42
1535,Tomato,14,24.1,74.4,751,Open Cart,12.9,Central,41.04
1536,Rice,10,29.9,70.9,310,Open Cart,3.2,Central,21.59
1537,Rice,8,32.5,47.3,399,Open Cart,0.7,South,22.73
1538,Onion,11,32.6,32.5,1102,Open Cart,4.9,North,30.75
1539,Banana,5,27.3,59.6,191,Rail,0.1,Central,15.61
1540,Rice,12,37.1,87.9,1365,Refrigerated Truck,10.6,East,33.23
1541,Mango,0,34.5,67.0,627,Open Cart,0.1,East,14.85
1542,Tomato,0,32.7,84.1,734,Truck,4.3,Central,16.8
1543,Tomato,5,11.7,94.5,244,Open Cart,10.6,South,34.8
1544,Rice,3,10.2,40.6,537,Truck,0.7,North,6.74
1545,Potato,3,16.4,75.0,145,Refrigerated Truck,7.5,East,4.78
1546,Rice,14,29.9,73.8,1293,Refrigerated Truck,0.8,Central,17.19
1547,Potato,10,22.3,93.7,143,Open Cart,6.5,Central,43.89
1548,Rice,14,22.1,94.1,463,Truck,8.4,West,37.46
1549,Mango,5,36.5,74.6,74,Refrigerated Truck,4.7,Central,14.06
1550,Wheat,14,36.9,45.8,389,Rail,5.2,South,26.53
1551,Tomato,13,37.3,81.9,634,Truck,7.7,East,32.76
1552,Rice,11,19.4,37.0,202,Refrigerated Truck,3.3,West,13.03
1553,Mango,10,30.7,80.7,209,Rail,10.3,East,31.08
1554,Potato,6,18.1,89.2,572,Refrigerated Truck,13.2,East,26.18
1555,Potato,8,15.7,54.9,986,Truck,0.6,South,20.17
1556,Tomato,9,15.5,71.0,809,Rail,15.6,Central,33.23
1557,Onion,4,20.3,58.0,863,Refrigerated Truck,3.2,South,9.6
1558,Rice,8,22.9,58.5,886,Truck,17.0,Central,24.79
1559,Banana,3,34.9,50.2,978,Truck,3.3,West,15.66
1560,Potato,12,13.6,79.5,644,Open Cart,9.2,South,30.74
1561,Wheat,9,32.0,90.9,1459,Rail,9.2,South,33.46
1562,Wheat,1,25.9,91.1,329,Refrigerated Truck,2.7,North,9.21
1563,Potato,2,18.6,41.4,446,Truck,5.4,South,14.49
1564,Onion,12,24.8,,808,Truck,13.6,North,38.46
1565,Onion,10,19.0,77.9,292,Truck,3.1,Central,20.99
1566,Mango,0,27.9,46.4,230,Truck,2.5,Central,8.63
1567,Wheat,13,23.0,34.4,1092,Rail,1.9,Central,19.83
1568,Mango,13,14.9,47.4,971,Rail,14.4,North,38.24
1569,Wheat,5,13.5,89.3,942,Rail,2.1,Central,20.74
1570,Rice,12,26.4,71.2,564,Truck,12.2,East,28.31
1571,Rice,5,37.1,76.9,718,Rail,1.4,South,15.51
1572,Banana,0,20.3,46.7,502,Truck,12.0,North,16.98
1573,Rice,10,32.0,76.8,853,Truck,9.8,Central,29.49
1574,Banana,12,29.8,31.8,930,Open Cart,3.6,East,31.84
1575,Rice,2,37.9,54.4,64,Refrigerated Truck,0.6,South,3.59
1576,Tomato,4,34.6,70.7,1425,Refrigerated Truck,1.1,South,19.96
1577,Rice,2,27.0,39.5,261,Truck,1.0,Central,5.65
1578,Mango,9,29.7,83.5,581,Open Cart,11.4,East,35.2
1579,Potato,2,37.0,45.3,243,Refrigerated Truck,6.0,North,9.04
1580,Mango,13,22.0,72.4,42,Refrigerated Truck,1.7,Central,22.29
1581,Potato,9,19.8,56.3,29,Truck,3.5,South,16.34
1582,Onion,2,10.3,68.7,414,Open Cart,4.2,South,13.42
1583,Mango,4,34.8,37.0,465,Refrigerated Truck,7.8,South,18.3
1584,Onion,12,34.0,31.1,992,Open Cart,3.8,Central,31.58
1585,Banana,4,13.1,89.1,1445,Truck,9.3,West,29.23
1586,Banana,3,27.3,47.5,361,Truck,4.2,West,14.94
1587,Tomato,0,23.9,83.3,387,Truck,6.5,West,17.9
1588,Rice,4,13.6,95.0,1186,Truck,7.9,East,31.3
1589,Mango,9,39.4,43.7,573,Open Cart,2.9,Central,35.73
1590,Onion,4,16.4,47.2,1461,Truck,9.4,South,17.36
1591,Potato,3,12.0,73.1,1076,Truck,13.7,East,22.1
1592,Banana,5,27.8,92.8,1356,Truck,4.1,West,31.28
1593,Rice,9,32.2,89.5,437,Truck,2.9,North,22.96
1594,Banana,3,11.0,62.7,1459,Truck,19.0,East,26.13
1595,Potato,13,29.8,81.7,60,Refrigerated Truck,6.0,East,21.6
1596,Rice,6,26.0,38.8,581,Rail,4.8,Central,15.77
1597,Rice,6,13.1,93.5,272,Truck,3.5,East,25.11
1598,Onion,1,15.2,92.7,73,Truck,12.6,Central,22.7
1599,Onion,2,27.0,40.6,906,Truck,0.6,North,6.5
